chrom,gene_chr_start,gene_chr_end,gene_name,gene_standard_name
15,81787,82920,YOL126C,MDH2
15,85456,86757,YOL124C,TRM11
15,87844,89448,YOL123W,HRP1
15,89692,91419,YOL122C,SMF1
15,92026,92850,YOL121C,RPS19A
15,93395,94402,YOL120C,RPL18A
15,94856,96361,YOL119C,MCH4
15,96608,96916,YOL118C,YOL118C
15,97551,99488,YOL117W,RRI2
15,99809,100957,YOL116W,MSN1
15,101475,103229,YOL115W,PAP2
15,103317,103925,YOL114C,PTH4
15,104326,106293,YOL113W,SKM1
15,106710,108188,YOL112W,MSB4
15,108258,108896,YOL111C,MDY2
15,109176,109889,YOL110W,SHR5
15,110297,110638,YOL109W,ZEO1
15,111431,111886,YOL108C,INO4
15,112102,113130,YOL107W,YOL107W
15,113226,113579,YOL106W,YNCO0002W
15,114138,115808,YOL105C,WSC3
15,116396,117454,YOL104C,NDJ1
15,124001,125830,YOL103W,ITR2
15,125997,126689,YOL102C,TPT1
15,126982,127920,YOL101C,IZH4
15,129237,132482,YOL100W,PKH2
15,132017,132508,YOL099C,PKH2
15,132725,135838,YOL098C,SDD3
15,136220,136405,YOL097W-A,YOL097W-A
15,136527,137825,YOL097C,WRS1
15,138107,139045,YOL096C,COQ3
15,139227,141347,YOL095C,HMI1
15,141584,142555,YOL094C,RFC4
15,142815,143696,YOL093W,TRM10
15,144204,145130,YOL092W,YPQ1
15,145334,147163,YOL091W,SPO21
15,147382,150276,YOL090W,MSH2
15,150398,153490,YOL089C,HAL9
15,153912,154745,YOL088C,MPD2
15,155287,158637,YOL087C,DUF1
15,159173,159445,YOL086W-A,MHF1
15,159548,160594,YOL086C,ADH1
15,161579,161791,YOL085W-A,YOL085C
15,161673,162014,YOL085C,YOL085C
15,162356,165331,YOL084W,PHM7
15,165714,166952,YOL083W,ATG34
15,168727,169974,YOL082W,ATG19
15,171070,180309,YOL081W,IRA2
15,180558,181427,YOL080C,REX4
15,181057,181455,YOL079W,REX4
15,181682,185212,YOL078W,AVO1
15,185438,185644,YOL077W-A,ATP19
15,185848,186723,YOL077C,BRX1
15,187024,189414,YOL076W,MDM20
15,189658,193542,YOL075C,YOL075C
15,193832,194800,YOL073C,DSC2
15,194970,196337,YOL072W,THP1
15,196507,196995,YOL071W,SDH5
15,197220,198725,YOL070C,NBA1
15,198942,200297,YOL069W,NUF2
15,200368,201879,YOL068C,HST1
15,201985,202518,YOL067C,RTG1
15,202696,204471,YOL066C,RIB2
15,204731,205885,YOL065C,INP54
15,206103,207176,YOL064C,MET22
15,207392,210265,YOL063C,CRT10
15,210520,211995,YOL062C,APM4
15,212244,213734,YOL061W,PRS5
15,214017,216137,YOL060C,MAM3
15,217126,218448,YOL059W,GPD2
15,219211,220473,YOL058W,ARG1
15,220767,222902,YOL057W,YOL057W
15,223268,224179,YOL056W,GPM3
15,224420,226075,YOL055C,THI20
15,228614,229834,YOL054W,PSH1
15,230085,231272,YOL053W,AIM39
15,232446,233636,YOL052C,SPE2
15,234940,238185,YOL051W,GAL11
15,238619,240094,YOL049W,GSH2
15,240204,241310,YOL048C,RRT8
15,241614,242747,YOL047C,LDS2
15,243466,244140,YOL046C,PSK2
15,243497,246802,YOL045W,PSK2
15,247150,248301,YOL044W,PEX15
15,248392,249534,YOL043C,NTG2
15,249825,250916,YOL042W,NGL1
15,251267,252646,YOL041C,NOP12
15,253149,253577,YOL040C,RPS15
15,254297,254617,YOL039W,RPP2A
15,254926,255021,YOL038C-A,YOL038C-A
15,255337,256101,YOL038W,PRE6
15,256666,257019,YOL037C,YOL036W
15,256745,259030,YOL036W,YOL036W
15,259923,263204,YOL034W,SMC5
15,263475,265085,YOL033W,MSE1
15,265429,266169,YOL032W,OPI10
15,266264,267529,YOL031C,SIL1
15,268187,269641,YOL030W,GAS5
15,269815,270420,YOL029C,YOL029C
15,270633,271370,YOL028C,YAP7
15,272003,273724,YOL027C,MDM38
15,274012,274353,YOL026C,MIM1
15,274957,276939,YOL025W,LAG2
15,277086,277604,YOL024W,YOL024W
15,278056,280086,YOL023W,IFM1
15,280272,281498,YOL022C,TSR4
15,282421,285426,YOL021C,DIS3
15,288898,290553,YOL019W,TOS7
15,290881,292074,YOL018C,TLG2
15,292529,294673,YOL017W,ESC8
15,294777,296120,YOL016C,CMK2
15,297078,298838,YOL015W,IRC10
15,299693,300067,YOL014W,YOL014W
15,300690,300980,YOL013W-B,YNCO0011W
15,301047,301238,YOL013W-A,YNCO0011W
15,301380,303035,YOL013C,HRD1
15,303579,303983,YOL012C,HTZ1
15,305349,307409,YOL011W,PLB3
15,307938,309041,YOL010W,RCL1
15,309324,310139,YOL009C,MDM12
15,310312,310935,YOL008W,COQ10
15,311342,312367,YOL007C,CSI2
15,313078,315387,YOL006C,TOP1
15,316938,321548,YOL004W,SIN3
15,325249,326130,YOL001W,PHO80
15,326832,329033,YOR001W,RRP6
15,329417,331051,YOR002W,ALG6
15,331455,332891,YOR003W,YSP3
15,334509,337343,YOR005C,DNL4
15,337680,338621,YOR006C,TSR3
15,338938,339978,YOR007C,SGT2
15,341278,342414,YOR008C,SLG1
15,342857,343081,YOR008C-A,YOR008C-A
15,343929,344030,YOR008W-B,YOR008C-A
15,344335,345798,YOR009W,TIR4
15,346195,346950,YOR010C,TIR2
15,349679,353863,YOR011W,AUS1
15,355652,355858,YOR011W-A,YOR011W-A
15,356543,356956,YOR012W,YOR012W
15,356751,357221,YOR013W,YOR012W
15,357674,359947,YOR014W,RTS1
15,360461,361084,YOR016C,ERP4
15,361412,363814,YOR017W,PET127
15,364369,366882,YOR018W,ROD1
15,368127,370319,YOR019W,YOR019W
15,370524,370844,YOR020C,HSP10
15,371685,371957,YOR020W-A,MCO10
15,372798,373439,YOR021C,SFM1
15,373710,375857,YOR022C,DDL1
15,376012,377712,YOR023C,AHC1
15,377847,378170,YOR024W,HST3
15,378219,379562,YOR025W,HST3
15,379781,380806,YOR026W,BUB3
15,381053,382822,YOR027W,STI1
15,383533,384420,YOR028C,CIN5
15,384600,384935,YOR029W,YOR029W
15,386825,388684,YOR030W,DFG16
15,389771,391075,YOR032C,HMS1
15,392176,392376,YOR032W-A,YOR032W-A
15,392416,394524,YOR033C,EXO1
15,394837,397086,YOR034C,AKR2
15,397735,400104,YOR035C,SHE4
15,400348,401214,YOR036W,PEP12
15,401555,402655,YOR037W,CYC2
15,402761,405388,YOR038C,HIR2
15,407064,407921,YOR040W,GLO4
15,408358,408789,YOR041C,CUE5
15,408425,409660,YOR042W,CUE5
15,410870,412330,YOR043W,WHI2
15,413007,413480,YOR044W,IRC23
15,413852,414037,YOR045W,TOM6
15,414459,415907,YOR046C,DBP5
15,416347,417681,YOR047C,STD1
15,418630,421650,YOR048C,RAT1
15,422668,423732,YOR049C,RSB1
15,424270,424617,YOR050C,ETT1
15,424846,426084,YOR051C,ETT1
15,426772,427224,YOR052C,TMC1
15,427817,428158,YOR053W,VHS3
15,427833,429857,YOR054C,VHS3
15,429478,429912,YOR055W,VHS3
15,430247,431626,YOR056C,NOB1
15,432186,433373,YOR057W,SGT1
15,433688,436345,YOR058C,ASE1
15,438906,440258,YOR059C,LPL1
15,440390,441163,YOR060C,SLD7
15,441534,442553,YOR061W,CKA2
15,442725,443531,YOR062C,YOR062C
15,444686,445849,YOR063W,RPL3
15,446079,446738,YOR064C,YNG1
15,447439,448368,YOR065W,CYT1
15,449436,451325,YOR066W,MSA1
15,451729,453462,YOR067C,ALG8
15,453768,455795,YOR069W,VPS5
15,455907,457820,YOR070C,GYP1
15,459480,461276,YOR071C,NRT1
15,461502,461816,YOR072W,YOR072W
15,461791,462039,YOR072W-A,YOR072W
15,464469,464630,YOR072W-B,YOR072W-B
15,464771,466543,YOR073W,SGO1
15,466675,467589,YOR074C,CDC21
15,467390,467623,YOR073W-A,CDC21
15,468212,469252,YOR075W,UFE1
15,469377,471620,YOR076C,SKI7
15,471899,472597,YOR077W,RTS2
15,472725,473369,YOR078W,BUD21
15,473475,474416,YOR079C,ATX2
15,474594,476792,YOR080W,DIA2
15,476939,479188,YOR081C,TGL5
15,479296,479637,YOR082C,WHI5
15,479533,480420,YOR083W,WHI5
15,480587,481750,YOR084W,LPX1
15,482033,483085,YOR085W,OST3
15,483219,486779,YOR086C,TCB1
15,487707,489734,YOR087W,YVC1
15,490196,490828,YOR089C,VPS21
15,491123,492841,YOR090C,PTC5
15,493433,494470,YOR091W,TMA46
15,495127,496968,YOR092W,ECM3
15,497506,502452,YOR093C,CMR2
15,503552,504328,YOR095C,RKI1
15,505794,506767,YOR096W,RPS7A
15,506978,507505,YOR097C,YOR097C
15,507948,511178,YOR098C,NUP1
15,511825,513006,YOR099W,KTR1
15,513295,514278,YOR100C,CRC1
15,515244,516173,YOR101W,RAS1
15,516423,516773,YOR102W,OST2
15,516449,516841,YOR103C,OST2
15,517642,518490,YOR104W,PIN2
15,518195,518521,YOR105W,YOR105W
15,519121,519972,YOR106W,VAM3
15,521353,522282,YOR107W,RGS2
15,523027,524841,YOR108W,LEU9
15,525278,528601,YOR109W,INP53
15,528941,530248,YOR110W,TFC7
15,530429,531127,YOR111W,YOR111W
15,531508,533793,YOR112W,CEX1
15,534075,536819,YOR113W,AZF1
15,537570,538454,YOR114W,CIM1
15,538659,539465,YOR115C,TRS33
15,539763,544145,YOR116C,RPO31
15,545029,546333,YOR117W,RPT5
15,548792,550246,YOR119C,RIO1
15,551114,552052,YOR120W,GCY1
15,551798,552103,YOR121C,GCY1
15,552298,552887,YOR122C,PFY1
15,553176,554570,YOR123C,LEO1
15,554824,558642,YOR124C,UBP2
15,559030,559731,YOR125C,CAT5
15,559961,560677,YOR126C,IAH1
15,561170,564193,YOR127W,RGA1
15,564476,566191,YOR128C,ADE2
15,566877,569558,YOR129C,AFI1
15,569929,570807,YOR130C,ORT1
15,572182,572838,YOR131C,YOR131C
15,573175,574830,YOR132W,VPS17
15,575098,577626,YOR133W,EFT1
15,578564,579793,YOR134W,BAG7
15,580159,580500,YOR135C,IDH2
15,580250,581359,YOR136W,IDH2
15,581813,583681,YOR137C,SIA1
15,584309,586324,YOR138C,RUP1
15,586950,587342,YOR139C,SFL1
15,586981,589281,YOR140W,SFL1
15,589942,592587,YOR141C,ARP8
15,593057,594046,YOR142W,LSC1
15,601383,602342,YOR143C,THI80
15,602717,605092,YOR144C,ELG1
15,605347,606171,YOR145C,PNO1
15,605873,606178,YOR146W,PNO1
15,606607,608475,YOR147W,MDM32
15,608640,609197,YOR148C,SPP2
15,609838,611388,YOR149C,SMP3
15,611999,612490,YOR150W,MRPL23
15,612997,616671,YOR151C,RPB2
15,617518,618288,YOR152C,ATG40
15,619840,624375,YOR153W,PDR5
15,624729,626492,YOR154W,SLP1
15,626628,627980,YOR155C,ISN1
15,628360,630540,YOR156C,NFI1
15,630966,631751,YOR157C,PUP1
15,632164,633120,YOR158W,PET123
15,633282,633566,YOR159C,SME1
15,633839,636757,YOR160W,MTR10
15,636939,638558,YOR161C,PNS1
15,639121,639267,YOR161C-C,YOR161C-C
15,639560,641992,YOR162C,YRR1
15,642741,643307,YOR163W,DDP1
15,643394,644332,YOR164C,GET4
15,644566,646896,YOR165W,SEY1
15,651858,652163,YOR170W,LCB4
15,652010,653884,YOR171C,LCB4
15,654210,656570,YOR172W,YRM1
15,657264,658325,YOR173W,DCS2
15,658747,659601,YOR174W,MED4
15,659815,661674,YOR175C,ALE1
15,662401,663582,YOR176W,HEM15
15,665785,667179,YOR177C,MPC54
15,667860,670241,YOR178C,GAC1
15,671845,672411,YOR179C,SYC1
15,674352,675167,YOR180C,DCI1
15,675939,677840,YOR181W,LAS17
15,678191,678793,YOR182C,RPS30B
15,678872,679261,YOR183W,FYV12
15,679357,680544,YOR184W,SER1
15,681444,682106,YOR185C,GSP2
15,683111,683545,YOR186W,YOR186W
15,684030,685343,YOR187W,TUF1
15,685767,689180,YOR188W,MSB1
15,689624,689974,YOR189W,IES4
15,690695,692032,YOR190W,SPR1
15,692475,697334,YOR191W,ULS1
15,698768,700567,YOR192C,THI72
15,703988,704224,YOR192C-C,YOR192C-C
15,710446,711576,YOR193W,PEX27
15,711683,712543,YOR194C,TOA1
15,712866,715331,YOR195W,SLK19
15,715593,716837,YOR196C,LIP5
15,717086,718384,YOR197W,MCA1
15,720181,720510,YOR199W,MRM1
15,720470,721708,YOR201C,MRM1
15,722911,724725,YOR204W,DED1
15,725564,727234,YOR205C,GEP3
15,727512,729644,YOR206W,NOC2
15,730008,733457,YOR207C,RET1
15,733925,736177,YOR208W,PTP2
15,736437,737726,YOR209C,NPT1
15,738924,741569,YOR211C,MGM1
15,746725,747282,YOR215C,AIM41
15,747525,748979,YOR216C,RUD3
15,749301,751886,YOR217W,RFC1
15,756476,757558,YOR221C,MCT1
15,758330,759253,YOR222W,ODC2
15,759782,760660,YOR223W,DSC3
15,760825,761265,YOR224C,RPB8
15,761614,762084,YOR226C,ISU2
15,762825,766565,YOR227W,HER1
15,766869,767777,YOR228C,MCP1
15,768409,769812,YOR229W,WTM2
15,775846,778248,YOR233W,KIN4
15,779870,780184,YOR235W,IRC13
15,780906,781541,YOR236W,DFR1
15,781994,783298,YOR237W,HES1
15,784857,786744,YOR239W,ABP140
15,788742,789857,YOR242C,SSP2
15,790211,792241,YOR243C,PUS7
15,794076,795332,YOR245C,DGA1
15,795801,796793,YOR246C,ENV9
15,797676,798308,YOR247W,SRL1
15,798674,800731,YOR249C,APC5
15,800970,802307,YOR250C,CLP1
15,802550,803464,YOR251C,TUM1
15,803667,804203,YOR252W,TMA16
15,804377,804907,YOR253W,NAT5
15,805032,807023,YOR254C,SEC63
15,807271,808107,YOR255W,OSW1
15,808254,810683,YOR256C,TRE2
15,811671,812324,YOR258W,HNT3
15,815915,816931,YOR261C,RPN8
15,817292,818335,YOR262W,GPN2
15,818757,819164,YOR263C,DSE3
15,818866,820158,YOR264W,DSE3
15,820454,820774,YOR265W,RBL2
15,821023,822294,YOR266W,PNT1
15,822588,824867,YOR267C,HRK1
15,825534,825932,YOR268C,YOR268C
15,826385,827869,YOR269W,PAC1
15,828052,830574,YOR270C,VPH1
15,831059,832042,YOR271C,FSF1
15,832813,834195,YOR272W,YTM1
15,834452,836431,YOR273C,TPO4
15,837674,838960,YOR274W,MOD5
15,839084,841069,YOR275C,RIM20
15,841333,841818,YOR276W,CAF20
15,841515,841823,YOR277C,CAF20
15,842817,843644,YOR278W,HEM4
15,843698,844630,YOR279C,RFM1
15,844992,845792,YOR280C,FSH3
15,846269,847129,YOR281C,PLP2
15,847000,847320,YOR282W,PLP2
15,847453,848145,YOR283W,YOR283W
15,848478,849209,YOR284W,HUA2
15,849635,850054,YOR285W,RDL1
15,850280,850729,YOR286W,RDL2
15,850937,851839,YOR287C,RRP36
15,852121,853077,YOR288C,MPD1
15,853357,854112,YOR289W,YOR289W
15,855147,860258,YOR290C,SNF2
15,861175,865593,YOR291W,YPK9
15,865653,866582,YOR292C,YOR292C
15,867098,867852,YOR293W,RPS10A
15,868340,868951,YOR294W,RRS1
15,869208,869894,YOR295W,UAF30
15,870202,874071,YOR296W,YOR296W
15,874743,875321,YOR297C,TIM18
15,875599,877038,YOR298W,MUM3
15,878435,880675,YOR299W,BUD7
15,880965,882272,YOR301W,RAX1
15,882765,882842,YOR302W,YOR302W
15,882899,884134,YOR303W,CPA1
15,884514,887876,YOR304W,ISW2
15,888520,888750,YOR304C-A,BIL1
15,889022,889750,YOR305W,RRG7
15,889867,891432,YOR306C,MCH5
15,892731,894092,YOR307C,SLY41
15,894624,896387,YOR308C,SNU66
15,900250,901194,YOR312C,RPL20B
15,904760,905800,YOR315W,SFG1
15,906236,907555,YOR316C,COT1
15,909343,911445,YOR317W,FAA1
15,911784,912436,YOR318C,HSH49
15,916030,918291,YOR321W,PMT3
15,918606,921062,YOR322C,LDB19
15,921535,922905,YOR323C,PRO2
15,923232,925040,YOR324C,FRT1
15,925721,930445,YOR326W,MYO2
15,931803,936497,YOR328W,PDR10
15,936731,939349,YOR329C,SCD5
15,939621,943385,YOR330C,MIP1
15,943656,944357,YOR332W,VMA4
15,944596,946008,YOR334W,MRS2
15,946233,949109,YOR335C,ALA1
15,949773,953870,YOR336W,KRE5
15,954344,956623,YOR337W,TEA1
15,956898,957989,YOR338W,YOR338W
15,959202,960182,YOR340C,RPA43
15,960987,965981,YOR341W,RPA190
15,968148,968474,YOR343C,YOR343C
15,981812,982162,YOR345C,YNCO0031W
15,981828,984785,YOR346W,REV1
15,986899,988782,YOR348C,PUT4
15,989789,992833,YOR349W,CIN1
15,992864,994855,YOR350C,MNE1
15,995018,996511,YOR351C,MEK1
15,997213,998244,YOR352W,TFB6
15,998453,1000828,YOR353C,SOG2
15,1001147,1003225,YOR354C,MSC6
15,1005137,1006705,YOR355W,GDS1
15,1007221,1009116,YOR356W,CIR2
15,1010161,1010889,YOR358W,HAP5
15,1017880,1018746,YOR362C,PRE10
15,1020222,1023212,YOR363C,PIP2
15,1023461,1025572,YOR365C,YOR365C
15,1026007,1026609,YOR367W,SCP1
15,1026843,1028048,YOR368W,RAD17
15,1029183,1030994,YOR370C,MRS6
15,1031489,1034182,YOR371C,GPB1
15,1034807,1036471,YOR372C,NDD1
15,1036834,1039389,YOR373W,NUD1
15,1041678,1043042,YOR375C,GDH1
15,1045196,1045351,YOR376W-A,YOR376W-A
15,1049511,1051058,YOR378W,AMF1
15,1051290,1052930,YOR380W,RDR1
15,1055545,1057680,YOR381W,FRE3
15,1059531,1059992,YOR382W,FIT2
15,1061564,1063648,YOR384W,FRE5
15,1065043,1065915,YOR385W,YOR385W
15,1066839,1068536,YOR386W,PHR1
16,26611,28164,YPL272C,PBI1
16,30079,30267,YPL271W,ATP15
16,30482,32803,YPL270W,MDL2
16,35236,37845,YPL268W,PLC1
16,38169,38798,YPL267W,ACM1
16,39121,40077,YPL266W,DIM1
16,41043,42869,YPL265W,DIP5
16,43283,44344,YPL264C,YPL264C
16,44551,46506,YPL263C,KEL3
16,47336,48802,YPL262W,FUM1
16,51244,52671,YPL259C,APM1
16,53498,55153,YPL258C,THI21
16,64977,66614,YPL256C,CLN2
16,67725,68882,YPL255W,BBP1
16,69485,70951,YPL254W,HFI1
16,71063,73006,YPL253C,VIK1
16,73363,73881,YPL252C,YAH1
16,73625,73927,YPL251W,YAH1
16,74309,74719,YPL250C,ATG41
16,75699,76239,YPL249C-A,RPL36B
16,76669,79353,YPL249C,GYP5
16,79711,82356,YPL248C,GAL4
16,82625,84196,YPL247C,YPL247C
16,84509,85297,YPL246C,RBD2
16,85586,86950,YPL245W,YPL245W
16,87014,88033,YPL244C,HUT1
16,88517,90316,YPL243W,SRP68
16,90622,95109,YPL242C,IQG1
16,95372,96258,YPL241C,CIN2
16,96496,98625,YPL240C,HSP82
16,99484,100086,YPL239W,YAR1
16,100474,100863,YPL238C,SUI3
16,100496,101353,YPL237W,SUI3
16,101608,102702,YPL236C,ENV7
16,103232,104647,YPL235W,RVB2
16,104946,105440,YPL234C,VMA11
16,106172,106822,YPL233W,NSL1
16,107275,108147,YPL232W,SSO1
16,108652,114315,YPL231W,FAS2
16,115219,116487,YPL230W,USV1
16,117067,117687,YPL229W,YPL229W
16,118382,120031,YPL228W,CET1
16,120163,121167,YPL227C,ALG5
16,121767,125357,YPL226W,NEW1
16,126006,126446,YPL225W,CHP1
16,126634,128088,YPL224C,MMT2
16,128632,129138,YPL223C,GRE1
16,130162,132228,YPL222W,FMP40
16,133043,135424,YPL221W,FLC1
16,136750,138228,YPL219W,PCL8
16,138698,139409,YPL218W,SAR1
16,139620,143171,YPL217C,BMS1
16,143821,147129,YPL216W,YPL216W
16,148569,150191,YPL214C,THI6
16,151515,153149,YPL212C,PUS1
16,154290,156212,YPL210C,SRP72
16,156490,157593,YPL209C,IPL1
16,157842,159593,YPL208W,RKM1
16,162632,163597,YPL206C,PGC1
16,163922,164266,YPL205C,HRR25
16,164276,165760,YPL204W,HRR25
16,169770,171155,YPL201C,YIG1
16,171484,171954,YPL200W,CSM4
16,172033,172755,YPL199C,YPL199C
16,173152,174702,YPL198W,RPL7B
16,174343,174756,YPL197C,RPL7B
16,175043,175864,YPL196W,OXR1
16,176223,179021,YPL195W,APL5
16,179277,181115,YPL194W,DDC1
16,182655,183056,YPL192C,PRM3
16,183597,184679,YPL191C,MIY2
16,185317,187725,YPL190C,NAB3
16,189154,190983,YPL189W,GUP2
16,191406,192650,YPL188W,POS5
16,193648,194145,YPL187W,MF(ALPHA)1
16,194512,195426,YPL186C,UIP4
16,195950,197788,YPL184C,MRN1
16,199095,199376,YPL183W-A,RTC6
16,199495,202536,YPL183C,RTT10
16,203306,203689,YPL182C,CTI6
16,203421,204941,YPL181W,CTI6
16,205248,207647,YPL180W,TCO89
16,208157,209806,YPL179W,PPQ1
16,212158,212784,YPL178W,CBC2
16,213042,213962,YPL177C,CUP9
16,216012,218363,YPL176C,TRE1
16,220167,222773,YPL174C,NIP100
16,223143,224036,YPL173W,MRPL40
16,224353,225741,YPL172C,COX10
16,226169,227371,YPL171C,OYE3
16,228314,228772,YPL170W,DAP1
16,229039,230838,YPL169C,MEX67
16,231217,232509,YPL168W,MRX4
16,232593,237107,YPL167C,REV3
16,237338,237979,YPL166W,ATG29
16,237956,239077,YPL165C,SET6
16,239350,241497,YPL164C,MLH3
16,241918,242700,YPL163C,SVS1
16,243206,244027,YPL162C,YPL162C
16,244319,246220,YPL161C,BEM4
16,246990,250262,YPL160W,CDC60
16,252034,254310,YPL158C,AIM44
16,254814,255761,YPL157W,TGS1
16,255913,256767,YPL156C,PRM4
16,257216,259336,YPL155C,KIP2
16,259714,260931,YPL154C,PEP4
16,261727,264192,YPL153C,RAD53
16,264602,264700,YPL152W-A,YPL152W-A
16,265028,266104,YPL152W,RRD2
16,266180,267535,YPL151C,PRP46
16,268188,270893,YPL150W,YPL150W
16,271310,272194,YPL149W,ATG5
16,272294,272815,YPL148C,PPT2
16,273255,275867,YPL147W,PXA1
16,276162,277529,YPL146C,NOP53
16,278395,279699,YPL145C,KES1
16,280480,280926,YPL144W,POC4
16,282122,282970,YPL143W,RPL33A
16,282686,283003,YPL142C,RPL33A
16,283464,286061,YPL141C,FRK1
16,287514,289034,YPL140C,MKK2
16,289669,291051,YPL139C,UME1
16,292817,296647,YPL137C,GIP3
16,298571,299503,YPL134C,ODC1
16,299888,301228,YPL133C,RDS2
16,301716,302618,YPL132W,COX11
16,303121,304014,YPL131W,RPL5
16,304387,305058,YPL130W,SPO19
16,305298,306137,YPL129W,TAF14
16,308828,309604,YPL127C,HHO1
16,310210,312900,YPL126W,NAN1
16,313388,316486,YPL125W,KAP120
16,317641,318945,YPL123C,RNY1
16,324411,326264,YPL119C,DBP1
16,326628,327662,YPL118W,MRP51
16,327864,328730,YPL117C,IDI1
16,329606,331699,YPL116W,HOS3
16,332100,335486,YPL115C,BEM3
16,335948,336367,YPL114W,YPL113C
16,335953,337143,YPL113C,YPL113C
16,337436,338620,YPL112C,PEX25
16,339944,340945,YPL111W,CAR1
16,341068,344739,YPL110C,GDE1
16,345264,347389,YPL109C,CQD1
16,348446,348952,YPL108W,YPL108W
16,349119,349865,YPL107W,DPC25
16,350194,352275,YPL106C,SSE1
16,352863,355412,YPL105C,SYH1
16,355700,357676,YPL104W,MSD1
16,358000,359406,YPL103C,FMP30
16,360209,361579,YPL101W,ELP4
16,361872,363362,YPL100W,ATG21
16,364386,364727,YPL098C,MGR2
16,364952,366430,YPL097W,MSY1
16,368071,369441,YPL095C,EEB1
16,369839,370663,YPL094C,SEC62
16,370978,372921,YPL093W,NOG1
16,373793,375169,YPL092W,SSU1
16,375502,376953,YPL091W,GLR1
16,377291,378395,YPL090C,RPS6A
16,379120,381150,YPL089C,RLM1
16,381965,382993,YPL088W,YPL088W
16,383455,384408,YPL087W,YDC1
16,384773,386446,YPL086C,ELP3
16,387067,393654,YPL085W,SEC16
16,394038,396572,YPL084W,BRO1
16,396702,398105,YPL083C,SEN54
16,398480,404083,YPL082C,MOT1
16,404950,406044,YPL081W,RPS9A
16,406636,407539,YPL079W,RPL21B
16,408010,408744,YPL078C,ATP4
16,409368,410090,YPL077C,YPL077C
16,412254,415362,YPL075W,GCR1
16,415763,418027,YPL074W,YTA6
16,418499,418984,YPL073C,UBP16
16,418512,420011,YPL072W,UBP16
16,420048,420518,YPL071C,YPL071C
16,420948,422786,YPL070W,MUK1
16,422885,423892,YPL069C,BTS1
16,425251,425847,YPL067C,HTC1
16,426233,427672,YPL066W,RGL1
16,427927,428655,YPL065W,VPS28
16,428711,429616,YPL064C,CWC27
16,429939,431369,YPL063W,TIM50
16,431895,432299,YPL062W,YPL062W
16,432588,434090,YPL061W,ALD6
16,434523,435764,YPL060W,MFM1
16,444579,445031,YPL059W,GRX5
16,445842,450377,YPL058C,PDR12
16,451909,453057,YPL057C,SUR1
16,453430,453735,YPL056C,LCL1
16,453992,454990,YPL055C,LGE1
16,455759,456664,YPL054W,LEE1
16,458799,459678,YPL052W,OAZ1
16,460779,461966,YPL050C,MNN9
16,462481,463839,YPL049C,DIG1
16,464401,465648,YPL048W,CAM1
16,465962,466261,YPL047W,SGF11
16,466644,466943,YPL046C,ELC1
16,467260,469656,YPL045W,VPS16
16,469939,471996,YPL043W,NOP4
16,473040,474707,YPL042C,SSN3
16,475118,475741,YPL041C,MRX11
16,475993,479001,YPL040C,ISM1
16,479225,480175,YPL039W,YPL039W
16,480182,480373,YPL038W-A,YPL038W-A
16,480535,481068,YPL038W,MET31
16,481428,481901,YPL037C,EGD1
16,482843,485686,YPL036W,PMA2
16,486564,486911,YPL035C,YPL034W
16,486712,487209,YPL034W,YPL034W
16,487362,488207,YPL033C,SRL4
16,488887,491364,YPL032C,SVL3
16,492018,493037,YPL031C,PHO85
16,493543,495246,YPL030W,TRM44
16,495506,497719,YPL029W,SUV3
16,498096,499292,YPL028W,ERG10
16,499665,500402,YPL027W,SMA1
16,500675,502183,YPL026C,SKS1
16,502473,503030,YPL025C,RMI1
16,503517,504242,YPL024W,RMI1
16,504339,506312,YPL023C,MET12
16,506697,509999,YPL022W,RAD1
16,511101,511664,YPL021W,ECM23
16,512313,514178,YPL020C,ULP1
16,514511,517018,YPL019C,VTC3
16,517651,518760,YPL018W,CTF19
16,518734,520233,YPL017C,IRC15
16,521014,524958,YPL016W,SWI1
16,525810,526883,YPL015C,HST2
16,527547,528692,YPL014W,CIP1
16,529723,533409,YPL012W,RRP12
16,533642,534703,YPL011C,TAF3
16,535018,535587,YPL010W,RET3
16,535820,538936,YPL009C,RQC2
16,539385,541970,YPL008W,CHL1
16,542082,543848,YPL007C,TFC8
16,544631,548143,YPL006W,NCR1
16,548486,550306,YPL005W,AEP3
16,552020,553408,YPL003W,ULA1
16,553627,554328,YPL002C,SNF8
16,554605,555729,YPL001W,HAT1
16,556377,557837,YPR001W,CIT3
16,558385,559935,YPR002W,PDH1
16,560569,560766,YPR002C-A,YNCP0008C
16,561504,563768,YPR003C,YPR003C
16,564007,565041,YPR004C,AIM45
16,565787,566671,YPR005C,HAL1
16,567269,568996,YPR006C,ICL2
16,569336,571378,YPR007C,REC8
16,573018,575102,YPR008W,HAA1
16,576552,577358,YPR009W,SUT2
16,577585,581196,YPR010C,RPA135
16,582373,582734,YPR010C-A,MRA1
16,584309,584563,YPR012W,CMR3
16,584632,585585,YPR013C,CMR3
16,587189,587518,YPR014C,YPR014C
16,590283,591026,YPR015C,YPR015C
16,592332,593069,YPR016C,TIF6
16,596750,599551,YPR019W,MCM4
16,599870,600217,YPR020W,ATP20
16,600649,603357,YPR021C,AGC1
16,603911,607312,YPR022C,SDD4
16,608826,610031,YPR023C,EAF3
16,610481,612724,YPR024W,YME1
16,613377,614558,YPR025C,CCL1
